fecha,titular,termino,enlace,medio
05/02/2026,"Tras captura de edil de Jalisco, policía estatal tomará control de la seguridad en Tequila",seguridad,https://news.google.com/rss/articles/CBMiiwJBVV95cUxNQzRwR21yd0l5SXh0YUF3QmIwMmVBZTZPejJDODJHcDhTY0VSSFpLekhoem80VlhsbVQ3ME9YV0haZkRBSDhnSU1zRkdySVc0a1V5VTVaXzBGZU1CSXZCWm02N3h4WVBPSlAyUGVSRWw1YmFPQk5SZ0lvWjA4d25FSVJTQ19adTFqUWpGNzFTX1dCeTF2a29PZ0p4N044VXluZzBzQnU1SHFwUU5kdHBGQjNIUmR4R3dpcmcwdllqd0k4RUJVR0tOV2NLLU5RX0pqalR1LWo1TlRrQXYwN1ZKWjJ0eWtnbTN4SEZocUZ6WFRTUVAzZDBDZUpWZVoxV01HaGlDa0Z3aWM2QmvSAZ8CQVVfeXFMT1J0bFM1RkZyX0tlemtIUkJhNUQ4Yl9PVDZSN3NwNmFPLWtlZHg3cmpMSzhKaGlueS1adUpvXzZfSHBKNFZuQTBoSVN3ZVgwTlMzQnFhX3hjMmthbl9XLXR4QkYwUEFxamw3dHByNUpIa1dwZ1dWdXZld01uOTBMYTNMSG9OeS1sdmlYNkhjRTZXYzcwMjY3QUtGU3d5V0VyZTBFZHdNU21hTVBRcmxSbDg3d21QMjFUYXRPVzdyWERCTFdnMjlxNXRtV0VWRE9qQXZJeTktMjBTTHEwd2ZPRldnSDY0cjN4bV83NTJhaDV2VmtNT3QzVk95X0RJMlkxanZOUVFLUVpKdi1mckRDUGxNM25RUmN4cFV1TTZ3VWs?oc=5,El Universal
05/02/2026,"Prioridad dar seguridad a Tequila, asegura Pablo Lemus, gobernador de Jalisco",seguridad,https://news.google.com/rss/articles/CBMizwFBVV95cUxQWUJIMmxfcThWT3owV09JMmpobjlGbm9SMnJVZjNVTTh3eFduVDhnQ211M2poTzRGYmdmR3VvVGx4TjFJTnZaR1pxRFp1djVYbjZRcFlYV1o5SkpKc1hHSnlaYUs4eHVodllJbGw2a3VVQkVUZ0ZySUZJbDM3OUNTc3NZanM0VTlDTk1uVzc3Qk4wdEhSZnltYnZNYjZLU2J1cnhhMXJGZi13ZUIwRkxjWVNDclR4OVJsS3RJemhobDB5VnlvU0pkWDBwSVo2Mk3SAdQBQVVfeXFMTWw1WFN3cTBVa0Y5Y3R5am5KalZEVHNEZU1Bd0MwenA3cjdTU0NlQl9PemZkT1JvN1pWWDVHcW9UUDhVWV9VcWlYTUZySTN2RC0wendCNi1mUHVzaVNhVm5pQl8wTm1RMlNMVUdubzBZQmZKUEUtWExJUDRIUTIzUnpDalRUSFh4MW5CUl9TcGh5d3dxdk5IcFZIWTNKMTIxUmFZVVJHMWtqQ2YxU0loZUlrNFpYRjlSZnlSQTZLTDFKRTdFS0dQNHh3Q0ZVNS1QMTk0OE4?oc=5,El Heraldo de México
05/02/2026,"Viajar en El Insurgente: usuarios reconocen rapidez y seguridad, pero fallan máquinas de recarga y escaleras",seguridad,https://news.google.com/rss/articles/CBMifkFVX3lxTE9nWG5jU2poeDVvX1BuU1BrRWZCenloeWZpcHN2UGJXMXJJdW5VTkFsc0w4aHNnUzdpQnB2YVkwZ1F4N08yNGc0WEJsbUprcFdlNDNZNTdXdkNjai1QbGxkUmd6ZnF1eFZFQlEtU0pXelplTWRxNEFaRG5ySGZpQQ?oc=5,Animal Politico
05/02/2026,"Seguridad desmiente imágenes difundidas sobre operativo de captura del alcalde de Tequila, Jalisco",seguridad,https://news.google.com/rss/articles/CBMingFBVV95cUxQanRMUFNZTkJRd2hkOGtjWEkwa1RGeDk5LVByVVFTVmtjNWZGNlRsdkRqREtVUjI2TWF1V18ta1NFaDQwT0gxbldSMkd1eFVUVnpNcUdiWWQ1Y3JaQkhKa1Y4SG5PQmFQYmZLczR6aXRiakFWR3ZDMGRadmNsazZPNzQxSjN5YlMxWDBLR2ZkOV9YeWdnRXlTMVI1WWJBQQ?oc=5,Animal Politico
05/02/2026,"Descartan ingobernabilidad en Tequila, Jalisco, tras detención de alcalde; Policía Estatal asume seguridad",seguridad,https://news.google.com/rss/articles/CBMipgFBVV95cUxQTm5QWE1paVBZbFQwaWFKU1BUVENaOXVuR19GNUpTd25YM3R4NllHaFUwejRUc2ZBSno5cUl3VS1KdVdfMU5OQnZaUnJjcWdZSlR3V1NkWEpRVEZjVGtMZTVxZC1hQ1g0ZjljZWdOa08zUmtEcU9LMWhia18zT3JZUTNBRlRpUGVqSHpYbUtzekM3enQyeG9ZeUVGbWVfMS0xVmo1dUNB?oc=5,Animal Politico
05/02/2026,“La inseguridad es un riesgo permanente”: sector minero exige acción del Estado por desaparición de 10 trabajadores en Sinaloa,seguridad,https://news.google.com/rss/articles/CBMioAFBVV95cUxNU2lURnFLREVBVFYtR2tDQ3M1V2t3WFd1UjFWM3U5dWFPdmZuV1VCQk5xVlpjQ1N2MUlZcXYwQmp5eldXOERmOFg1c0tzV09KOHF0aDVZenFmdkM4ZzdFQm9laHZyUTVwVzRrN1BKQTQ3WXNkLWl1Z3JNQ29qdzNwcEZaS05CZXN2TUVjMmVyenNaT3hHNFJpNnY3Vkc5SWoy?oc=5,Animal Politico
05/02/2026,Rumbo a una nueva gobernanza democrática por la seguridad,seguridad,https://news.google.com/rss/articles/CBMipwFBVV95cUxOMkFLWXNEaWY0UkcyS3VhVFp5RlpGWlpPb0dMbm9pbm9vS1dQQUl3N2c4VmgyWUJjRmxkanM0ZGZFeXVqUEMtTHRPNkRQVWpUZlBwSnNsRjZibm9GbHFtOW0yejh5NzdkQ19NMXpXVFFVTUwwdHNDcDUxSVFkc1J1b2pEbVdEclpldFhFVHNZbjZrZ1dxS09zeGJwQmNURDlnUlZvdWVqa9IBtAFBVV95cUxOYnlsYy1Mc2NIbjAxU3J2bWRCS2kyamZjSllFLTN1T3psRXQ5UDRha0Fjd0JqNVR3RFdSdV9FbGl6V0VUVkpTN2loXzZMYmNuZDlHM3Q5alRNSGJiLUpCbGN6NHhzYVgxcV8tbnExYnNmZWxUNVk4NlZGWmNxN1BnaUx5Si1hVEJqS2tjSTRBazlxdzhnWTNpcmxoNFdQMHA4V2o3TVZuZVVBRno5dGtWUThpd1A?oc=5,Expansión Política
05/02/2026,"Policía Estatal Toma Control de la Seguridad de Tequila, Jalisco, Tras la Detención de Diego 'N'",seguridad,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQZVNIbm0xS2NOYjJVd1VVUWdpMnBhRWhDWXdIZ2tIcnBHcHZEYWdxZTBOZzRRWDlRd1o2S01tMFlSMFBiampkTjVfYkJkWnFEd3l3bnlwdTZDMVFQV0dKajdwcTNIeEdIV25ld2IwRDRCWjQ2NS1tTGxMeUVhUDV0ZmxWWGJpd2dOR2dOUFItOHdEeVB2bnVTdjBuTXRmZHAwY2sxSVJPeFY3bzZTeEotTmVTSnBvUFdYRHdQejdteDdnd0pRQ3dQUDNubUJ5UWdiT21CekltXzY?oc=5,N+
05/02/2026,"Atacan a balazos casa de alcalde de Banderilla, Veracruz; Nahle rechaza fallas en seguridad",seguridad,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPLTlSb1NfZHJRRkFPdHdpaElsdlBOd2wtdUNGdXZETGVEd2Z1SC10VWFudGlsSDNiVmtRWUV0UFBFdHdiY2gwSTBQTThaZU1xbUR2dXk5Y1U1RDFWQ04zWWhwekNUNnc1TVlnbXc5eDNPWXdJSDBScG9hOHoxUGNCMFA5dUx0a1J6WDNtTk5qbllBY014dVlRVmstRWJIeVVLQVFjdnhQSzRDdmRMTDYzcTBLTUQ0M1V4WjdUd1JFeEtoaHJuZzFIZldTRHJQeHBzN3hVckxZSVhQbllSU2NVZ2V3QdIB6AFBVV95cUxNTWhDanhiU0xyRWZLcklEUWFObkNUc0JWWmFhMEZXZDlaTHBRZS1mWjNZdzRqY0FER1hKbHUzVE4xTW1BV2JWbEo3TlhWc0ZkdVFWTVRMaVBwcmZRa2NfUFBJTUxMcEZkY1YzVTR2R2NITVJCTVYxVEJtVW9xcGFjVjVQdHVxVW5fTGxuZHlqUU1TUlJyRG5JQTdfaE9qV1dwaFY0WjdIMTZHVDR6VGVtMExOcHhPYUNlZVJ0WHliS18zZVEzVk9HRzVHemJSTmxiSHpfV0x6T1BtWjl0NThydk9ENkt5WWJq?oc=5,Radio Fórmula
05/02/2026,"El 'alfil' de Harfuch aterriza en Colima: ¿Quién es Fabián Gómez, nuevo secretario de Seguridad?",seguridad,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNcVRwY2ExbzFUajUyQkJBVHNQX1dablVmMnEtWm5SZWh4Q2lyNmFRdlZVbUxidnYzd29ULVhHMFJMSEhxelFaOHFNSkNLR01DMHMwdzV5S1V6RE1WSThkUVdGVFVqYUIyXzZWLW5xTXZ2YXdUYlRrOFJaOWM2VmlhdjlXVWw3aWFHRjdsaExraWVnWkZNaVh2YVo2eWtOSlNlS3BYVlRQQVpLdTN5U0tBRFZJQnFzYWtkeElrMDV2T1FxWXdueW1Ud0dSeTBqOUpoV1FGYWtyaTFnTVI2ZFNOM1d1UFDSAeoBQVVfeXFMUGREaUhZMzRnVUltcnJCckExemg3TXl2Rk5RZVViMGc2dXZVZ1NEdmctYTVzc25aX1Nma3VJZUQ5Y0dfYmVaSDBhek9JLUxjZUV5cVFzdGJwcHQ3anZTbUdjQUxxYzUwaWpoM2hHcXB1cUpwTF9vYVEyVGtWbnQ3SW55Tmx5S1dEcWdvSGM1cldXam13S3EwUGFrN2pwVFU1bEdrUkpneG9WM2VHRnVYMzFpTzc1bVRQVFlHU184dmE0N042YjZPQVYzX1FodGlPRXM4ckxYNl9PeTZYQmdVQmpYVE14bm9YNTJ3?oc=5,Radio Fórmula
05/02/2026,"En Tequila, Jalisco, analizan rectoría de Seguridad Pública",seguridad,https://news.google.com/rss/articles/CBMinAFBVV95cUxPd3cwU0ZVbTdHX1k0MFhadm1xUUZUQ3kyanhVRUFzVnhUZ1pfSVdpcndCb05YTG1oQlFNMWdVeDRUQl9IN0psS1FuS1FTT0FONmtVVUo5bFpJLWpqMDNfc0VEZTN1TFNIbVlINzU1WWtyZktFSWR1QmRYdnlwd0JfbnE2LUlxLWpWdGZLaWZYOUFFdkFBcGlGN3NVVjA?oc=5,UnoTV
05/02/2026,Donald Trump elogia a Nayib Bukele por su política de seguridad: “Ha sido un gran aliado de este país”,seguridad,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPUGVQM2x1ZEtzMGZBenZwMTVPakVlTklZNFEzMTUxRm1tUkNjaFFwbFd1RDVlZnFNOFZVM0lyd1B6TnJzOWRCUVp0UjhnYzRxeGJna3VZWWlBQkE2SF9yVHlxNS1DS0VOWEJPMFNHbUE3S2NLN3hOZGJrX1pkY0p0TE9FcnlNYjZ4MGhlbm5ZRE5kTW5PalBOdXl2TmVKY3FxWnQ3ZEt1VTBHZ2FGa1I1Um5UdERRSl90WG4zZDhRZVBxQTJYdmZEa1U3a2w1WEVmQ2lwYW53RTNGVGx2NHRILdIB-wFBVV95cUxNekhramZvaHNnS0JBSlpNOVoxNDVyb05hQ1JIcDdXT0RiMEppVzY5c2xMX2pwbW8xdDdqcXFkV0JGX2JuVlRnOXJUTXJXOHl5V2I5Ukh3eUctMWp4djd5cFRHS2ZzWktZd0lDaFA3WHlqYkdyT1FocWpZbTFOUzJ5cWpVZXpRVmM5SVVaN2FRU1NRZFlHMUxKNzFpZENEczZ5Y2V2RnR0ZzJWdnZoLXFxOWZzZmZWU1FuOElxdHpPUXJFMlBscy1jLW1obVRpTzhsTUhxaG9mVnZrM1NGOEl0dDFZMWF4MWlyaVo2emZic3FraEpyZnZpUTBMMA?oc=5,Infobae
05/02/2026,La ONU calificó como “un momento grave para la paz y la seguridad” mundial la expiración del tratado de reducción de armas estratégicas,seguridad,https://news.google.com/rss/articles/CBMikAJBVV95cUxObnJrWUlHOUI1YzJMQlV4aFBndTR4bVhXMG90RzJacmxuY0YyNnB0bnJVRkFzNTdPMjVaajZ3Yi1RZ0pkcGhuZHZMeFdRRmtFMjFGYkFkNHZSVDZiVHJBMVpDMExZYVVmSXlSX1RfM1pfdll3bWNjaDdTUTA5OTJjZWEwMWFqcmVwdmJGX1NhSTlKMGFnVDFvcFlqNlBxSmdrZVhEMTNhRUdtYUE2QnpWQXlMNWdqZXZ4VVNVY0htNnd0cVFvQUYzN2RDNEFHTzZNeDB3Snh6TkwxTVFUb0F5MGMyY2RBX3I3THNnMG1tdlZteldYTW8wQ2h4TWEtUWIyM25JRnpJTzZGTXI4NVVCQdIBqwJBVV95cUxQOVlvcmw5MGp5UVBqMHJvWExRY1l5Ynd4eHo0Qm5PZDRSX1dpcDdRWm1weFJsZERYWFVvckVjUE5LVXBVZzY1clMxM3RVd2stQUdZdnFjOVFZQ2kzMmlESmk4eTlONlFNdk04QWpXNklMSkpQOC1JaTU4N0lsU0V1Yk9weDRQRFZQLTBJYmU3TXQ1blhVb05Uby1BdHpNVEQyMlU2MzlKWGNqNU1zTUtBbmg5VXNnaDd6ekVDWmNfZU9Yc0JHTDBrV3FZMVFWT2J1OFlEWFcxLVR3UGEzVV9sNG5GRjF6QmstazNCYy1fb05lc0NzUzJjRWgtc3FLU2hWdkloSkdCNUV2bVlqV3FvdTF2OE9ndkkyMzM1NmVsMG5VVUtpdUdqSE1oNA?oc=5,Infobae
05/02/2026,"Las bajas médicas de menos de 15 días no generan gasto para la Seguridad Social, pero sí a las empresas: el 65% dura menos de dos semanas y las de tres días aumentan un 141%",seguridad,https://news.google.com/rss/articles/CBMitgJBVV95cUxOU0pYaE5EV0x1b1BNaGtacGZkMUh4MjkzVEdXYmZVY0Q5MnQ1N0Q4aEVEbzQ1ckh3QWl1MWFfQzAyelE2Y2wta2xRS2E2bFE0TFlkQ0RuSEw5Z1d3dTlObjJNaHBjb0hreW5DRGVIWG92eTRrLXZzeHllZl9rQ3Y5LWM1c1ZueWprWjU1SzhlZThwTk5kSHk1dktXcWlyVURvQ2tPNlZkSlZqd25iNWN2aERwXzkxOEhhaU1pdWZETUxTS3o0LUdvSS1XSG5ucGJuUEVOQ01kZUQ5U0g4WVhYMVZ0NThtRWVlUUVfcmd2bm52VWItSXNkTG1FTmdPXzV1UnNTT051LWxnNE5qSlJLUFEzcjNkTUg0bmpCNV9tZUprTWFjUVZfMDJDNVBtQ09Qb0hkWU1n0gHQAkFVX3lxTE5YVmZuWUYyZ0RuNlJBNVk4b195eFo4cFhKZXJaUHFhbTIyY2RJN3loRjJkZVpIcFBncWZvalRFWW40LXN3N2hjYlctWUlUQjl6RlRsRWp3bGI0R2d2UU9MdENHQjBLLXVpZ3hXcUNIT1g0NFlqVXo2dG41VEU1VVpKTF8zMTJEb1hrSElBZmNXV1BjMGlHWEFjbmhWRlk2ZXhYQUE4d3I5ODNwU0lZRnRkNnN2dUJBb2s1UEVjeWtLRVQxT0FUaFB6RlBpQy1CYW51TDFGUUhjNlhjaTBTcm8yS1VXZDg4RWlxUEM4YTFrU2k1S19hcVJQcFBNNHhEUGxsMHJUSWRTRklMbUp2ME01aUF3TV9EdUYyNmlzNGdLWHgyUUhHeHJMT3BPZTlKMHpRSmN4WEtLUHI1RFVEQm4ycnVLM3owZ0dFb0pSOE5QMg?oc=5,Infobae
05/02/2026,Maldonado Ceballos pide no politizar seguridad tras ataque a edil de Temoac,seguridad,https://news.google.com/rss/articles/CBMixwFBVV95cUxQVHFNUHl5VHVlR1ZtWWlsQjFfMmF2elpMUXpVbXgtOWZWSEg5RUY2UEhubDBnVk9ucGxvU1RWTVp5NFhWekZVNlpfcGVubUJLbGdjWnpYdTcyU1VJa3RLNl9CYUt3cWZxY1ppS3VSa1ZEeHJnYmEyb3NZZnhEVVkyWERHTkFpRmZ0WEJWMUk4TU82ZTFiRk9WMXYyUU5CQjdTRkRyVVpreklOdUlCWlE0WHd4bzdvcm1LcTg4eUdURVI2X0N2RnFj?oc=5,El Sol de México
05/02/2026,Secretaría de Seguridad del Estado se hará cargo de la vigilancia de Tequila tras detención del alcalde,seguridad,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNS1pLOU4yQ1BRMFAxRzl3cF90MW9Pa3c4ZllQZWFxeEYycWJ6cFo1aF83SkNnMjJ1OW9aUVpWd3lkOUpYbnM4M2xndjhJUU5IWWYyUF9sRHAzZDhXbUloZmpRby1lcWZJcWVvLVdYN2hPWHNKZjdrLVdIS2l5NmZ3aEJ6QzhlVVRyTlpxQzdkdVNFSzhERmRLVEU1UnUzLWFxZ1YxM0lpMDFSLUZhMHM5dURlREFYajVnQlpUSVZwNG1jZERObUV2aEUwRHh0TVZqX0VjV09Mc2hGRlN5Wjh4cUU0OFk?oc=5,El Sol de México
05/02/2026,Programa Camina Seguro refuerza la seguridad en Tapachula: Yamil Melgar,seguridad,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOM3FLUnppWFlhRjFQaHB3aVdGZnA5aXJBYXk2Wkt4SE9EaTJKY2ZqTFcwdFNHRC1hSGRWUXBHbnRQanFDWUtnZkZ1bFl0UjRSVGFJYnRMWnA3ckpYMHpnT1JvblBYaEpGdW9KQ0NQTFZGTGZHc3NpNU9tVjU3Q0pXdUNZOFAtUTBZcU1jQlhRSjJNY0lmTTFwTXFaZ250ZDFpbE5velptQjhMb2Jwa0FCQ3duOGR1UjhX?oc=5,"Diario del Sur | Noticias Locales, Policiacas, sobre México, Chiapas y el Mundo - El Sol de México"
05/02/2026,IA y videovigilancia serán clave para la seguridad del Mundial 2026: especialistas,seguridad,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNcldOUUN1VzZuczU0bTBDb0syMnpXTkVMNEtyblo5YzFaSjl4a3JuRnp0eTFpZVRCMUc3UnIzbWRsWWpUc2gwNHlmQnpkeUl1MWlHeGdGTEwxYUVLVWk2SHRsN2VGY0h1dXRiVDFpcWQ5S0IyNS14VVRXb09kVHpGeENQc2xReUJ5TUlXLTNvcmhVUDM5bmFrRXRtbWd3aDNMQURJSGczMWJ4TDlnXzMycmhOelRfMUw1VFFYMkkyS081Yzh0NmpyNg?oc=5,El Sol de México
05/02/2026,Gobernador de Jalisco respalda detención del alcalde de Tequila y analiza intervención en seguridad municipal,seguridad,https://news.google.com/rss/articles/CBMi9AFBVV95cUxQdklsWVozakhpQjJxa3dxYUNhbEo3emp2cGVzUExTREVIZ0JNdXFONHdTQWxoNDYza1BLdjZVSXUzbDV3bmsxMVY4bFlMN2xPeW9rS0MyVVd0cHV0Sm1iNVRFdVl6WjhYQ2NUTjZWVjJMc1VoY2dNSU15YktFU2wzbWhSbmZLRy01V3dDN0h4YloxZ2JNaEdNZk9ZdjlVWlBuUFJKNERLa2N1YmtkbXFsRS1QQnByLVpYdFhxbzQtTmItOXVHeW5BdXRzcVdtcnd1UHBiTmJmYjFLTjBJTDUwcTVnVEFZMEZuVmNDNFViMmEtQnJt?oc=5,El Sol de México
05/02/2026,Policía de Jalisco toma el control de la seguridad en Tequila tras captura del alcalde,seguridad,https://news.google.com/rss/articles/CBMi5gFBVV95cUxOclRucjNwUjFkdFZqdm9TUkN2dGVMZHc3N201dGxSZmFlTHNNRFJrbWFPbnNUZ2lIbzdwUVpMSHhmdjhFXzc5LWZlc3RBTDlyZ3V0Q05ETGxRSzVKT2lFaXZYektXaXFXd1Z1enVYcTVKUGZUY3dCZHlibVQ3eGVOQ1EzcnJvSTlsTEM0d1pOOXNRN1hacVAxNzNVTnZTQXhjN3pWSTMzMmd3R2dlTXg5cmZPYnAzN29ZT3RINjRnRnpoOXROQmd1S1RDRWczOTlHencwMUVMSGM2Z01DdG5RZVZfbVFad9IB5gFBVV95cUxOclRucjNwUjFkdFZqdm9TUkN2dGVMZHc3N201dGxSZmFlTHNNRFJrbWFPbnNUZ2lIbzdwUVpMSHhmdjhFXzc5LWZlc3RBTDlyZ3V0Q05ETGxRSzVKT2lFaXZYektXaXFXd1Z1enVYcTVKUGZUY3dCZHlibVQ3eGVOQ1EzcnJvSTlsTEM0d1pOOXNRN1hacVAxNzNVTnZTQXhjN3pWSTMzMmd3R2dlTXg5cmZPYnAzN29ZT3RINjRnRnpoOXROQmd1S1RDRWczOTlHencwMUVMSGM2Z01DdG5RZVZfbVFadw?oc=5,Proceso
05/02/2026,"Ante omisiones de Morena, el PRI llama a publicar el programa de seguridad nacional",seguridad,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNb0ZZSWZkbUQ1QjNITzlqS3NtaHVjM3dmMEM5aHNidlBQUklpWHhCM1RjU3NMb01wWWlHdlN2M2s0X2tsY0dDa0VwR1YySHFidDNRS2toM1MxcnVUb3JWMzBqVEZNdVVUZHkwSksxcUxuWEp0eXR2QVY1RXc0UHRPeEs1TzlwcHNqMnRhUHFhZU1DaUR4MEpGN2xXYXdpTE1hY0htZE1TS0dyNHpweURUM21NXzZGOVlWMXlZ?oc=5,Vértigo Político
05/02/2026,"Así será la nueva moneda de 10 pesos: diseño, materiales y medidas de seguridad",seguridad,https://news.google.com/rss/articles/CBMitgFBVV95cUxOdFhuQ3dEajRSeFBPVFU0aWt5N2N6Q0hyYlNZWmlraWFYTUlVN2ZJTFdWcVBIQjNfUmJJdzZnYWx2UUdTci1ZRnZDQ3R5aHczRGctRW1kQS1pVHpUVFhxUjdqUHdMTkR3bTJ5ZV9lZlJnUlYtU3AxT3BJNjBlVXFlZ3FOeEVEbzNDNFJTRDVYQ21HdkFOa1A4VFlyV2JmOXZXUC1yTC0teHh4OXA4OUVReng5MUxDQdIBtgFBVV95cUxOdFhuQ3dEajRSeFBPVFU0aWt5N2N6Q0hyYlNZWmlraWFYTUlVN2ZJTFdWcVBIQjNfUmJJdzZnYWx2UUdTci1ZRnZDQ3R5aHczRGctRW1kQS1pVHpUVFhxUjdqUHdMTkR3bTJ5ZV9lZlJnUlYtU3AxT3BJNjBlVXFlZ3FOeEVEbzNDNFJTRDVYQ21HdkFOa1A4VFlyV2JmOXZXUC1yTC0teHh4OXA4OUVReng5MUxDQQ?oc=5,La Silla Rota
05/02/2026,Amnistía Internacional y HRW alertan sobre militarización de seguridad y retroceso democrático en México,seguridad,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNZmh2RW1jaWVpekpJUFdPRmQxUzlRazBMaDVwUFVxVEpfNVJPTTNNM3Q1RUd1R0FHN3hFYU1iRFJsblZiai1sdXB1T2Q1UU9VU3dwdEE3R0w0VUhpMUwzYTBHRVhXSmtTOFl2RmhJVXJ5TVNMSUU0Y0pVa3JuYlBTR1BGN1VJVlVVd0ppdEVPYWh3WlFZUGVwV2FnVFRsclEzNUM2MjhFTnNHOUpUX0RGNFZBUl9rTGNsY1VpZUdEby1jdllRYUpfUWNSb2Y3aFdzSWt6RnQ1T2xlcDVMLTljY1FFRU5QVE3SAecBQVVfeXFMTWZodkVtY2llaXpKSVBXT0ZkMVM5UWswTGg1cFBVcVRKXzVST00zTTN0NUVHdUdBRzd4RWFNYkRSbG5WYmotbHVwdU9kNVFPVVN3cHRBN0dMNFVIaTFMM2EwR0VYV0prUzhZdkZoSVVyeU1TTElFNGNKVWtybmJQU0dQRjdVSVZVVXdKaXRFT2Fod1pRWVBlcFdhZ1RUbHJRMzVDNjI4RU5zRzlKVF9ERjRWQVJfa0xjbGNVaWVHRG8tY3ZZUWFKX1FjUm9mN2hXc0lrekZ0NU9sZXA1TC05Y2NRRUVOUFRN?oc=5,La Silla Rota
05/02/2026,Jalisco asume seguridad de Tequila y revisará a la Policía Municipal,seguridad,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOOXJCN2l2V1Zick5yTXRHMy1hbFNiT2ItcS02a0g5V1R2aTVQUllDRjlXMGdzaXNRclZCa0RFc2VHUEZoZnUtVjJ4X1RaM3Jnb0xwSTdqQkxwNkhRODlZTzJ5WlNjOXFYWFFRamVOUXc1TERJT24wT2xZZEZoQnRoWlA4VGJ2TDc5YUFRWWYyYVdsaUI5VVlCVlFfck9oREVrNVNkbUI5QXM5N3dfWXRUalR6VmpsSERU0gG4AUFVX3lxTE45ckI3aXZXVmJyTnJNdEczLWFsU2JPYi1xLTZrSDlXVHZpNVBSWUNGOVcwZ3Npc1FyVkJrREVzZUdQRmhmdS1WMnhfVFozcmdvTHBJN2pCTHA2SFE4OVlPMnlaU2M5cVhYUVFqZU5RdzVMRElPbjBPbFlkRmhCdGhaUDhUYnZMNzlhQVFZZjJhV2xpQjlVWUJWUV9yT2hERWs1U2RtQjlBczk3d19ZdFRqVHpWamxIRFQ?oc=5,La Silla Rota
05/02/2026,Semar 'va con todo' en seguridad y logra 53 capturas en la CDMX,seguridad,https://news.google.com/rss/articles/CBMinAFBVV95cUxOV2lKMXBTV0l3WHZPelY4Wnl5T1p5emM3NGM3eGNlb2FPWXNaNkF0aVc4aVp2bTgzbTRQX3dfY3VBME5LNTFLbTFNQzJGTlBBTUJjc2VWWTZfVW9zS2luR2tnLXlOcHVpd1JZbG0xLUk2WGlJNHFfRVNQNEtjdWQ1dXpGVjdzbDVzbDZyREItOXVNclhXc1BxaHpkc3DSAaIBQVVfeXFMT0tGakNfUk1ZRkxEMzRsTU1UM21hVk1yQXJoci12SEZES081MVdUYXFwWUNoWktBN0lkTXM0M0xDOGpYeGVidXFpMEQ0dHZPYnBBNGd0WG9RM0hjdzRQelFDN1FVSUNreUFaTFBnM0tJbElxVlhJU1pjZXhuQklRZk1RNldjNWNEa2hmTWxaTkRTMEF2MHpLekpLSFg2NGxaU0tn?oc=5,Excélsior
05/02/2026,Un atentado contra la caravana de seguridad del senador Jairo Castellanos en Arauca deja dos muertos,seguridad,https://news.google.com/rss/articles/CBMi8wFBVV95cUxNckZYamNtNUtXX2hiS2llekVMTDhzQzlKU0tSRjVtQWx3N2F1ZTJJOV8tM045a1ZidHVJSXhnRUNUNkg3QU1wa0J2MjJ1eUZXNEY1bUtwb1BERTE5bzVqWF9VZ2tteXc3VGtpX3lhWUlKZHdlbVY3RThkSXBPclRneHdicGN5d2xCbUUxdUs5Z0phckJiQnFQZG5LLXNkb1pQS05IOUQ5clJUdDZ3Ujh6dTZQT0RFcU5QUVp2bGRXX056MDFmR09qZFlxbi1aZlFZQVJqT1dZUGZlYUhlQkctOTRiQ3hxbFBqSkp2a3EzWVIxR1nSAYcCQVVfeXFMTTFVUzV2RFJSdXl1empib3FjZ2RvVGpGV3RDWDVaTWVPcWlMLUdOOHpXc0lOVW9RMks4d1VicFBKVml1Q05CdXB0US0zUF9aQVhuQkhuWnVJZUNTbk1iYVZrRVVwa0NYU3dGRF9aWThpTmNGSHEyX3haVjFOUnlNNV9xc09JUVdYRjZfR3E1UWNSMEVDZE5ycWJqdEVuV1FJcUROdTl3MGhlS2JvQWh5OWs2R1U1OWw3bzByT25vUFJkd1huY0J1N0xTb0Z6OUstbzZYSzZuWTdlYzhvYUE4Wmc2dm5NS0VUTnFjRVdYTzc4QUFIQUE1QVVYaG1sc3V3QjU4b3ZlVzQ?oc=5,elpais.com
